home_team,away_team,moneyline_home,moneyline_away,spread,implied_prob_home,implied_prob_away,source,date
ncasheville,no_colorado,-110.0,-110.0,0.0,0.5,0.5,sbro,2022-03-21
ncwilmington,drake,250.0,-300.0,139.5,0.2759,0.7241,sbro,2022-03-21
southalabama,uscupstate,-425.0,355.0,9.0,0.7865,0.2135,sbro,2022-03-21
abilenechristian,middletennst,125.0,-145.0,138.5,0.4289,0.5711,sbro,2022-03-22
no_colorado,ncwilmington,125.0,-145.0,153.0,0.4289,0.5711,sbro,2022-03-22
utep,southernutah,-180.0,150.0,4.5,0.6164,0.3836,sbro,2022-03-22
virginia,st_bonaventure,-160.0,135.0,2.5,0.5912,0.4088,sbro,2022-03-22
xavier,vanderbilt,-170.0,145.0,2.5,0.6067,0.3933,sbro,2022-03-22
brigham_young,washingtonstate,-150.0,130.0,2.5,0.5798,0.4202,sbro,2022-03-23
fresnostate,youngstownstate,-1220.0,805.0,12.5,0.8932,0.1068,sbro,2022-03-23
middletennst,ncwilmington,-210.0,175.0,4.0,0.6507,0.3493,sbro,2022-03-23
texasa_m,wakeforest,-145.0,125.0,3.0,0.5711,0.4289,sbro,2022-03-23
arizona,houstonu,-130.0,110.0,1.5,0.5427,0.4573,sbro,2022-03-24
duke,texastech,-105.0,-115.0,0.0,0.4892,0.5108,sbro,2022-03-24
gonzaga,arkansas,-390.0,305.0,9.5,0.7632,0.2368,sbro,2022-03-24
villanova,michigan,-200.0,170.0,4.5,0.6429,0.3571,sbro,2022-03-24
kansas,providence,-370.0,295.0,6.5,0.7567,0.2433,sbro,2022-03-25
miamiflorida,iowastate,-115.0,-105.0,3.5,0.5108,0.4892,sbro,2022-03-25
purdue,saint_peter_s,-910.0,655.0,12.5,0.8718,0.1282,sbro,2022-03-25
ucla,northcarolina,-150.0,130.0,2.5,0.5798,0.4202,sbro,2022-03-25
