home_team,away_team,moneyline_home,moneyline_away,spread,implied_prob_home,implied_prob_away,source,date
kansas,e_washington,-700.0,500.0,10.5,0.84,0.16,sbro,2021-03-20
louisiana_state,st_bonaventure,-125.0,105.0,2.0,0.5325,0.4675,sbro,2021-03-20
memphisu,dayton,-215.0,185.0,5.5,0.6605,0.3395,sbro,2021-03-20
michigan,texassouthern,-10000.0,2500.0,25.0,0.9626,0.0374,sbro,2021-03-20
oklahoma,missouri,105.0,-125.0,139.0,0.4675,0.5325,sbro,2021-03-20
saintlouis,mississippist,-190.0,170.0,4.5,0.6389,0.3611,sbro,2021-03-20
southern_california,drake,-340.0,280.0,7.5,0.746,0.254,sbro,2021-03-20
texas,abilenechristian,-400.0,330.0,8.5,0.7748,0.2252,sbro,2021-03-20
virginia,ohio,-310.0,260.0,6.5,0.7313,0.2687,sbro,2021-03-20
arkansas,texastech,110.0,-130.0,140.5,0.4573,0.5427,sbro,2021-03-21
baylor,wisconsin,-330.0,270.0,6.5,0.7396,0.2604,sbro,2021-03-21
florida,oralroberts,-420.0,350.0,9.0,0.7842,0.2158,sbro,2021-03-21
houstonu,rutgers,-350.0,290.0,7.5,0.7521,0.2479,sbro,2021-03-21
illinois,loyolachicago,-350.0,290.0,7.0,0.7521,0.2479,sbro,2021-03-21
oklahomastate,oregonstate,-260.0,220.0,6.0,0.698,0.302,sbro,2021-03-21
villanova,northtexas,-265.0,225.0,6.0,0.7023,0.2977,sbro,2021-03-21
westvirginia,syracuse,-180.0,160.0,4.0,0.6257,0.3743,sbro,2021-03-21
alabama,maryland,-280.0,240.0,6.5,0.7147,0.2853,sbro,2021-03-22
army,bellarmine,105.0,-125.0,139.0,0.4675,0.5325,sbro,2021-03-22
bowlinggreen,stetson,-300.0,250.0,6.5,0.7241,0.2759,sbro,2021-03-22
bryant,coastalcarolina,160.0,-180.0,157.5,0.3743,0.6257,sbro,2021-03-22
creighton,ohio,-230.0,195.0,5.5,0.6728,0.3272,sbro,2021-03-22
floridastate,colorado,-110.0,-110.0,0.0,0.5,0.5,sbro,2021-03-22
gonzaga,oklahoma,-1800.0,950.0,15.5,0.9087,0.0913,sbro,2021-03-22
iowa,oregon,-215.0,185.0,4.5,0.6605,0.3395,sbro,2021-03-22
kansas,southern_california,105.0,-125.0,135.0,0.4675,0.5325,sbro,2021-03-22
michigan,louisiana_state,-185.0,165.0,4.5,0.6324,0.3676,sbro,2021-03-22
pepperdine,longwood,-600.0,450.0,10.5,0.825,0.175,sbro,2021-03-22
ucla,abilenechristian,-250.0,210.0,5.5,0.6889,0.3111,sbro,2021-03-22
bellarmine,pepperdine,170.0,-190.0,149.5,0.3611,0.6389,sbro,2021-03-23
coastalcarolina,stetson,-300.0,250.0,7.5,0.7241,0.2759,sbro,2021-03-23
pepperdine,coastalcarolina,-180.0,160.0,4.0,0.6257,0.3743,sbro,2021-03-24
coloradostate,ncstate,115.0,-135.0,145.5,0.4474,0.5526,sbro,2021-03-25
memphisu,boisestate,-200.0,175.0,4.5,0.6471,0.3529,sbro,2021-03-25
richmond,mississippist,155.0,-175.0,136.0,0.3813,0.6187,sbro,2021-03-25
westernkentucky,louisianatech,-125.0,105.0,0.0,0.5325,0.4675,sbro,2021-03-25
