home_team,away_team,moneyline_home,moneyline_away,spread,implied_prob_home,implied_prob_away,source,date
coastalcarolina,newhampshire,-250.0,210.0,5.5,0.6889,0.3111,sbro,2016-03-19
creighton,wagner,-1600.0,900.0,14.0,0.904,0.096,sbro,2016-03-19
duke,yale,-270.0,230.0,6.0,0.7066,0.2934,sbro,2016-03-19
furman,ullafayette,130.0,-150.0,150.5,0.4202,0.5798,sbro,2016-03-19
iowastate,arkansaslr,-260.0,220.0,6.0,0.698,0.302,sbro,2016-03-19
kansas,connecticut,-370.0,310.0,7.5,0.7635,0.2365,sbro,2016-03-19
kentucky,indianau,-200.0,175.0,4.0,0.6471,0.3529,sbro,2016-03-19
miamiflorida,wichitastate,110.0,-130.0,129.0,0.4573,0.5427,sbro,2016-03-19
northcarolina,providence,-800.0,550.0,11.5,0.8525,0.1475,sbro,2016-03-19
utahu,gonzaga,100.0,-120.0,138.5,0.4783,0.5217,sbro,2016-03-19
virginia,butler,-420.0,350.0,8.5,0.7842,0.2158,sbro,2016-03-19
ballstate,tennmartin,-305.0,245.0,7.0,0.7221,0.2779,sbro,2016-03-20
maryland,hawaii,-360.0,295.0,7.5,0.7556,0.2444,sbro,2016-03-20
notredame,stephenf_austin,-125.0,105.0,1.5,0.5325,0.4675,sbro,2016-03-20
ohiostate,florida,115.0,-136.0,140.0,0.4466,0.5534,sbro,2016-03-20
oklahoma,vacommonwealth,-275.0,225.0,6.0,0.7044,0.2956,sbro,2016-03-20
oregon,st_josephs,-350.0,285.0,7.0,0.7497,0.2503,sbro,2016-03-20
saintmarysca,georgia,-325.0,260.0,7.0,0.7335,0.2665,sbro,2016-03-20
syracuse,middletennst,-275.0,225.0,6.0,0.7044,0.2956,sbro,2016-03-20
texasa_m,northerniowa,-343.0,280.0,7.0,0.7463,0.2537,sbro,2016-03-20
villanova,iowa,-290.0,230.0,6.0,0.7105,0.2895,sbro,2016-03-20
xavier,wisconsin,-230.0,190.0,4.5,0.669,0.331,sbro,2016-03-20
monmouth,geowashington,-135.0,115.0,2.0,0.5526,0.4474,sbro,2016-03-21
moreheadstate,duquesne,-240.0,200.0,5.5,0.6792,0.3208,sbro,2016-03-21
nevada,e_washington,-240.0,200.0,5.5,0.6792,0.3208,sbro,2016-03-21
njit,bostonu,-210.0,180.0,4.5,0.6548,0.3452,sbro,2016-03-21
ohio,ncgreensboro,-450.0,375.0,9.0,0.7953,0.2047,sbro,2016-03-21
sandiegostate,washingtonu,-240.0,200.0,5.5,0.6792,0.3208,sbro,2016-03-21
seattleu,vermont,180.0,-210.0,137.0,0.3452,0.6548,sbro,2016-03-21
southcarolina,georgiatech,-185.0,165.0,4.0,0.6324,0.3676,sbro,2016-03-21
brigham_young,creighton,-190.0,170.0,4.0,0.6389,0.3611,sbro,2016-03-22
valparaiso,saintmarysca,-170.0,150.0,3.0,0.6115,0.3885,sbro,2016-03-22
coastalcarolina,grandcanyon,-165.0,145.0,3.5,0.604,0.396,sbro,2016-03-23
columbia,ballstate,-330.0,270.0,7.0,0.7396,0.2604,sbro,2016-03-23
geowashington,florida,-130.0,110.0,2.0,0.5427,0.4573,sbro,2016-03-23
nevada,vermont,-200.0,175.0,4.5,0.6471,0.3529,sbro,2016-03-23
ohio,moreheadstate,-165.0,145.0,3.5,0.604,0.396,sbro,2016-03-23
sandiegostate,georgiatech,-220.0,190.0,5.0,0.666,0.334,sbro,2016-03-23
ullafayette,calirvine,-200.0,175.0,4.5,0.6471,0.3529,sbro,2016-03-23
kansas,maryland,-275.0,225.0,5.5,0.7044,0.2956,sbro,2016-03-24
njit,utarlington,150.0,-170.0,155.0,0.3885,0.6115,sbro,2016-03-24
oklahoma,texasa_m,-140.0,120.0,2.5,0.562,0.438,sbro,2016-03-24
oregon,duke,-172.0,152.0,3.5,0.6144,0.3856,sbro,2016-03-24
villanova,miamiflorida,-200.0,170.0,4.0,0.6429,0.3571,sbro,2016-03-24
northcarolina,indianau,-260.0,220.0,5.0,0.698,0.302,sbro,2016-03-25
notredame,wisconsin,-120.0,100.0,1.0,0.5217,0.4783,sbro,2016-03-25
syracuse,gonzaga,175.0,-200.0,135.5,0.3529,0.6471,sbro,2016-03-25
virginia,iowastate,-310.0,260.0,6.5,0.7313,0.2687,sbro,2016-03-25
