home_team,away_team,moneyline_home,moneyline_away,spread,implied_prob_home,implied_prob_away,source,date
newmexico,sandiegostate,-140.0,120.0,2.0,0.562,0.438,sbro,2013-03-15
newmexicostate,texasstate,-655.0,495.0,10.5,0.8377,0.1623,sbro,2013-03-15
northcarolina,floridastate,-450.0,370.0,9.0,0.7936,0.2064,sbro,2013-03-15
northwesternst,samhoustonst,-355.0,295.0,8.0,0.755,0.245,sbro,2013-03-15
ohio,westernmichigan,-405.0,335.0,8.5,0.7772,0.2228,sbro,2013-03-15
ohiostate,nebraska,-1675.0,1125.0,14.5,0.9204,0.0796,sbro,2013-03-15
oregon,utahu,-360.0,300.0,7.5,0.7579,0.2421,sbro,2013-03-15
pacific,calpolyslo,-140.0,120.0,2.5,0.562,0.438,sbro,2013-03-15
saintlouis,charlotteu,-945.0,645.0,12.0,0.8708,0.1292,sbro,2013-03-15
southern,alabamaa_m,-945.0,645.0,12.0,0.8708,0.1292,sbro,2013-03-15
southernmiss,utep,-155.0,135.0,2.5,0.5882,0.4118,sbro,2013-03-15
stephenf_austin,selouisiana,-1125.0,725.0,13.0,0.8834,0.1166,sbro,2013-03-15
temple,massachusetts,-205.0,180.0,4.5,0.653,0.347,sbro,2013-03-15
tulsa,memphisu,695.0,-995.0,139.0,0.1216,0.8784,sbro,2013-03-15
ucla,arizona,155.0,-175.0,143.0,0.3813,0.6187,sbro,2013-03-15
utarlington,texsanantonio,-290.0,240.0,6.5,0.7166,0.2834,sbro,2013-03-15
vacommonwealth,st_josephs,-375.0,315.0,8.0,0.7662,0.2338,sbro,2013-03-15
virginia,ncstate,-110.0,-110.0,0.0,0.5,0.5,sbro,2013-03-15
weberstate,northdakota,-600.0,475.0,10.5,0.8313,0.1687,sbro,2013-03-15
wisconsin,michigan,125.0,-145.0,125.0,0.4289,0.5711,sbro,2013-03-15
akron,ohio,120.0,-140.0,135.0,0.438,0.562,sbro,2013-03-16
florida,alabama,-940.0,690.0,11.5,0.8772,0.1228,sbro,2013-03-16
indianau,wisconsin,-280.0,240.0,6.0,0.7147,0.2853,sbro,2013-03-16
kansas,kansasstate,-265.0,225.0,5.5,0.7023,0.2977,sbro,2013-03-16
louisville,syracuse,-255.0,215.0,5.5,0.6935,0.3065,sbro,2013-03-16
memphisu,southernmiss,-215.0,185.0,4.5,0.6605,0.3395,sbro,2013-03-16
miamiflorida,ncstate,-125.0,105.0,2.0,0.5325,0.4675,sbro,2013-03-16
montana,weberstate,-115.0,-105.0,0.0,0.5108,0.4892,sbro,2013-03-16
morganstate,n_carolinaa_t,-175.0,155.0,4.0,0.6187,0.3813,sbro,2013-03-16
nevada_las_vegas,newmexico,-150.0,130.0,2.5,0.5798,0.4202,sbro,2013-03-16
newmexicostate,utarlington,-210.0,180.0,5.0,0.6548,0.3452,sbro,2013-03-16
northcarolina,maryland,-215.0,185.0,4.5,0.6605,0.3395,sbro,2013-03-16
ohiostate,michiganstate,-130.0,110.0,1.5,0.5427,0.4573,sbro,2013-03-16
pacific,calirvine,-135.0,115.0,2.0,0.5526,0.4474,sbro,2013-03-16
saintlouis,butler,-210.0,180.0,4.5,0.6548,0.3452,sbro,2013-03-16
southern,prairieviewa_m,-575.0,450.0,10.0,0.8241,0.1759,sbro,2013-03-16
stephenf_austin,northwesternst,-235.0,200.0,5.0,0.6779,0.3221,sbro,2013-03-16
ucla,oregon,120.0,-140.0,136.5,0.438,0.562,sbro,2013-03-16
vacommonwealth,massachusetts,-445.0,355.0,8.5,0.7879,0.2121,sbro,2013-03-16
vanderbilt,mississippi,155.0,-175.0,131.0,0.3813,0.6187,sbro,2013-03-16
vermont,albanyny,-355.0,295.0,7.5,0.755,0.245,sbro,2013-03-16
florida,mississippi,-800.0,550.0,11.5,0.8525,0.1475,sbro,2013-03-17
miamiflorida,northcarolina,-120.0,100.0,1.0,0.5217,0.4783,sbro,2013-03-17
ohiostate,wisconsin,-135.0,115.0,1.5,0.5526,0.4474,sbro,2013-03-17
saintlouis,vacommonwealth,-125.0,105.0,1.5,0.5325,0.4675,sbro,2013-03-17
alabama,northeastern,-730.0,540.0,11.0,0.8491,0.1509,sbro,2013-03-19
brigham_young,washingtonu,-270.0,230.0,6.0,0.7066,0.2934,sbro,2013-03-19
collcharleston,georgemason,-175.0,155.0,3.5,0.6187,0.3813,sbro,2013-03-19
denveru,ohio,-400.0,330.0,8.0,0.7748,0.2252,sbro,2013-03-19
eastcarolina,savannahstate,-310.0,260.0,7.0,0.7313,0.2687,sbro,2013-03-19
evansville,tennesseestate,-475.0,385.0,9.0,0.8003,0.1997,sbro,2013-03-19
floridastate,louisianatech,-165.0,145.0,3.0,0.604,0.396,sbro,2013-03-19
gardnerwebb,easternkentucky,115.0,-135.0,133.0,0.4474,0.5526,sbro,2013-03-19
hartford,rider,-110.0,-110.0,0.0,0.5,0.5,sbro,2013-03-19
loyolamaryland,bostonu,-335.0,275.0,7.5,0.7428,0.2572,sbro,2013-03-19
maryland,niagara,-655.0,495.0,10.0,0.8377,0.1623,sbro,2013-03-19
n_carolinaa_t,liberty,-160.0,140.0,3.0,0.5963,0.4037,sbro,2013-03-19
robertmorris,kentucky,155.0,-175.0,141.0,0.3813,0.6187,sbro,2013-03-19
saintmarysca,middletennst,-150.0,130.0,3.0,0.5798,0.4202,sbro,2013-03-19
santaclara,vermont,-400.0,330.0,9.0,0.7748,0.2252,sbro,2013-03-19
st_josephs,st_johns,-295.0,245.0,6.5,0.7204,0.2796,sbro,2013-03-19
stanford,stephenf_austin,-330.0,270.0,7.0,0.7396,0.2604,sbro,2013-03-19
virginia,norfolkst,-1950.0,1250.0,16.0,0.9278,0.0722,sbro,2013-03-19
wyoming,lehigh,-265.0,225.0,6.0,0.7023,0.2977,sbro,2013-03-19
youngstownstate,oakland,-205.0,175.0,4.5,0.6489,0.3511,sbro,2013-03-19
arizonastate,detroitu,-155.0,135.0,3.5,0.5882,0.4118,sbro,2013-03-20
baylor,longbeachstate,-990.0,695.0,13.0,0.8784,0.1216,sbro,2013-03-20
boisestate,lasalle,-130.0,110.0,1.5,0.5427,0.4573,sbro,2013-03-20
bradley,wiscgreenbay,-106.0,-106.0,136.0,0.5,0.5,sbro,2013-03-20
bryant,richmond,180.0,-220.0,146.0,0.3419,0.6581,sbro,2013-03-20
calirvine,highpoint,-420.0,330.0,8.5,0.7764,0.2236,sbro,2013-03-20
canisius,elon,-270.0,230.0,6.5,0.7066,0.2934,sbro,2013-03-20
hawaii,airforce,-160.0,140.0,3.0,0.5963,0.4037,sbro,2013-03-20
houstonu,texas,140.0,-160.0,151.5,0.4037,0.5963,sbro,2013-03-20
illinoischicago,chicagost,-700.0,500.0,10.5,0.84,0.16,sbro,2013-03-20
iowa,indianastate,-750.0,550.0,11.0,0.8515,0.1485,sbro,2013-03-20
jamesmadison,longisland,115.0,-135.0,0.0,0.4474,0.5526,sbro,2013-03-20
kentstate,fairfield,-210.0,175.0,4.5,0.6507,0.3493,sbro,2013-03-20
massachusetts,stonybrook,-190.0,165.0,4.0,0.6345,0.3655,sbro,2013-03-20
northerniowa,northdakota,-2200.0,1212.0,16.0,0.9262,0.0738,sbro,2013-03-20
providence,charlotteu,-460.0,360.0,9.0,0.7907,0.2093,sbro,2013-03-20
purdue,westernillinois,-800.0,600.0,12.0,0.8615,0.1385,sbro,2013-03-20
southernmiss,charlestonsou,-900.0,650.0,11.5,0.871,0.129,sbro,2013-03-20
tennessee,mercer,-400.0,320.0,8.5,0.7706,0.2294,sbro,2013-03-20
tulane,southalabama,-240.0,200.0,5.5,0.6792,0.3208,sbro,2013-03-20
utarlington,oralroberts,-175.0,155.0,3.5,0.6187,0.3813,sbro,2013-03-20
weberstate,calpolyslo,-300.0,250.0,6.5,0.7241,0.2759,sbro,2013-03-20
westernmichigan,ndakotast,-101.0,-111.0,128.5,0.4885,0.5115,sbro,2013-03-20
wrightstate,tulsa,-280.0,240.0,6.5,0.7147,0.2853,sbro,2013-03-20
arizona,belmont,-200.0,175.0,4.5,0.6471,0.3529,sbro,2013-03-21
butler,bucknell,-170.0,150.0,3.0,0.6115,0.3885,sbro,2013-03-21
coloradostate,missouri,135.0,-155.0,144.0,0.4118,0.5882,sbro,2013-03-21
gonzaga,southern,-7990.0,3990.0,22.5,0.9758,0.0242,sbro,2013-03-21
louisville,n_carolinaa_t,-20000.0,7500.0,26.5,0.9869,0.0131,sbro,2013-03-21
marquette,davidson,-180.0,160.0,3.0,0.6257,0.3743,sbro,2013-03-21
maryland,denveru,-200.0,175.0,4.5,0.6471,0.3529,sbro,2013-03-21
memphisu,saintmarysca,-130.0,110.0,1.0,0.5427,0.4573,sbro,2013-03-21
michigan,southdakotast,-1000.0,700.0,12.0,0.8791,0.1209,sbro,2013-03-21
michiganstate,valparaiso,-555.0,450.0,9.5,0.8233,0.1767,sbro,2013-03-21
nevada_las_vegas,california,-185.0,165.0,3.5,0.6324,0.3676,sbro,2013-03-21
newmexico,harvard,-705.0,545.0,10.5,0.8496,0.1504,sbro,2013-03-21
oklahomastate,oregon,-135.0,115.0,2.0,0.5526,0.4474,sbro,2013-03-21
pittsburgh,wichitastate,-200.0,175.0,4.5,0.6471,0.3529,sbro,2013-03-21
saintlouis,newmexicostate,-500.0,395.0,9.0,0.8049,0.1951,sbro,2013-03-21
syracuse,montana,-1190.0,790.0,13.0,0.8914,0.1086,sbro,2013-03-21
vacommonwealth,akron,-375.0,315.0,7.0,0.7662,0.2338,sbro,2013-03-21
baylor,arizonastate,-430.0,340.0,8.5,0.7812,0.2188,sbro,2013-03-22
creighton,cincinnati,-170.0,150.0,3.0,0.6115,0.3885,sbro,2013-03-22
duke,albanyny,-5755.0,3355.0,20.5,0.9714,0.0286,sbro,2013-03-22
florida,northwesternst,-5685.0,2985.0,20.0,0.9681,0.0319,sbro,2013-03-22
georgetown,flagulfcoast,-1150.0,750.0,13.5,0.8866,0.1134,sbro,2013-03-22
illinois,colorado,-115.0,-105.0,1.0,0.5108,0.4892,sbro,2013-03-22
indianau,jamesmadison,-8485.0,4485.0,21.5,0.9784,0.0216,sbro,2013-03-22
iowa,stonybrook,-470.0,370.0,8.5,0.7949,0.2051,sbro,2013-03-22
kansas,westernkentucky,-6495.0,3495.0,20.5,0.9725,0.0275,sbro,2013-03-22
kansasstate,lasalle,-260.0,220.0,6.0,0.698,0.302,sbro,2013-03-22
miamiflorida,pacific,-1345.0,895.0,14.0,0.9025,0.0975,sbro,2013-03-22
ncstate,temple,-200.0,175.0,4.0,0.6471,0.3529,sbro,2013-03-22
northcarolina,villanova,-235.0,200.0,5.0,0.6779,0.3221,sbro,2013-03-22
notredame,iowastate,105.0,-125.0,140.0,0.4675,0.5325,sbro,2013-03-22
ohiostate,iona,-1650.0,1100.0,15.0,0.9188,0.0812,sbro,2013-03-22
sandiegostate,oklahoma,-150.0,130.0,2.5,0.5798,0.4202,sbro,2013-03-22
ucla,minnesotau,150.0,-170.0,134.5,0.3885,0.6115,sbro,2013-03-22
wisconsin,mississippi,-295.0,255.0,6.5,0.7261,0.2739,sbro,2013-03-22
alabama,stanford,-205.0,175.0,4.5,0.6489,0.3511,sbro,2013-03-23
arizona,harvard,-635.0,510.0,10.5,0.8405,0.1595,sbro,2013-03-23
bradley,tulane,-155.0,135.0,2.5,0.5882,0.4118,sbro,2013-03-23
eastcarolina,rider,-200.0,175.0,4.5,0.6471,0.3529,sbro,2013-03-23
evansville,easternkentucky,-235.0,195.0,5.5,0.6742,0.3258,sbro,2013-03-23
gonzaga,wichitastate,-315.0,265.0,7.0,0.7348,0.2652,sbro,2013-03-23
louisville,coloradostate,-675.0,515.0,10.5,0.8427,0.1573,sbro,2013-03-23
marquette,butler,-130.0,110.0,1.5,0.5427,0.4573,sbro,2013-03-23
michigan,vacommonwealth,-180.0,160.0,3.5,0.6257,0.3743,sbro,2013-03-23
michiganstate,memphisu,-285.0,245.0,5.5,0.7186,0.2814,sbro,2013-03-23
northerniowa,illinoischicago,-1040.0,740.0,12.5,0.8846,0.1154,sbro,2013-03-23
saintlouis,oregon,-215.0,185.0,4.5,0.6605,0.3395,sbro,2013-03-23
syracuse,california,-390.0,320.0,8.0,0.7697,0.2303,sbro,2013-03-23
weberstate,airforce,-535.0,430.0,9.0,0.817,0.183,sbro,2013-03-23
youngstownstate,canisius,-145.0,125.0,2.5,0.5711,0.4289,sbro,2013-03-23
duke,creighton,-285.0,245.0,6.0,0.7186,0.2814,sbro,2013-03-24
florida,minnesotau,-370.0,310.0,7.5,0.7635,0.2365,sbro,2013-03-24
indianau,temple,-1090.0,790.0,12.5,0.8907,0.1093,sbro,2013-03-24
kansas,northcarolina,-310.0,260.0,6.5,0.7313,0.2687,sbro,2013-03-24
loyolamaryland,kentstate,-200.0,170.0,4.0,0.6429,0.3571,sbro,2013-03-24
miamiflorida,illinois,-430.0,350.0,7.5,0.785,0.215,sbro,2013-03-24
mississippi,lasalle,-180.0,160.0,3.5,0.6257,0.3743,sbro,2013-03-24
ohiostate,iowastate,-365.0,305.0,7.5,0.7607,0.2393,sbro,2013-03-24
sandiegostate,flagulfcoast,-350.0,290.0,7.5,0.7521,0.2479,sbro,2013-03-24
virginia,st_johns,-530.0,425.0,9.5,0.8154,0.1846,sbro,2013-03-24
brigham_young,mercer,-425.0,345.0,8.5,0.7827,0.2173,sbro,2013-03-25
georgemason,houstonu,-340.0,290.0,7.5,0.7508,0.2492,sbro,2013-03-25
oralroberts,calirvine,-190.0,160.0,4.0,0.6301,0.3699,sbro,2013-03-25
providence,robertmorris,-365.0,305.0,8.0,0.7607,0.2393,sbro,2013-03-25
purdue,santaclara,-290.0,240.0,6.5,0.7166,0.2834,sbro,2013-03-25
southernmiss,louisianatech,-300.0,250.0,6.5,0.7241,0.2759,sbro,2013-03-25
wrightstate,richmond,-120.0,100.0,1.0,0.5217,0.4783,sbro,2013-03-25
wyoming,westernmichigan,-270.0,230.0,6.0,0.7066,0.2934,sbro,2013-03-25
